transect,date,elevation,band,wavelength,reflectance
COPR 2 NS,2/24/2022,Low,280,1774.615601,0.170952
COPR 2 NS,2/24/2022,Low,281,1779.62561,0.172976
COPR 2 NS,2/24/2022,Low,282,1784.63562,0.176359
COPR 2 NS,2/24/2022,Low,283,1789.63562,0.175428
COPR 2 NS,2/24/2022,Low,284,1794.64563,0.181886
COPR 2 NS,2/24/2022,Low,285,1799.65564,0.168098
COPR 2 NS,2/24/2022,Low,286,1804.665649,0.167208
COPR 2 NS,2/24/2022,Low,287,1809.675659,0.167354
COPR 2 NS,2/24/2022,Low,288,1814.685669,0.169195
COPR 2 NS,2/24/2022,Low,289,1819.695679,0.174573
COPR 2 NS,2/24/2022,Low,290,1824.705688,0.170541
COPR 2 NS,2/24/2022,Low,291,1829.705688,0.211081
COPR 2 NS,2/24/2022,Low,292,1834.715698,0.484389
COPR 2 NS,2/24/2022,Low,293,1839.725708,0.427471
COPR 2 NS,2/24/2022,Low,294,1844.735596,0.45131
COPR 2 NS,2/24/2022,Low,295,1849.745605,0.716326
COPR 2 NS,2/24/2022,Low,296,1854.755615,0.897324
COPR 2 NS,2/24/2022,Low,297,1859.765625,0.7865
COPR 2 NS,2/24/2022,Low,298,1864.775635,0.504053
COPR 2 NS,2/24/2022,Low,299,1869.775635,0.899394
COPR 2 NS,2/24/2022,Low,300,1874.785645,0.928566
COPR 2 NS,2/24/2022,Low,301,1879.795654,0.264829
COPR 2 NS,2/24/2022,Low,302,1884.805664,0.279386
COPR 2 NS,2/24/2022,Low,303,1889.815674,0.261701
COPR 2 NS,2/24/2022,Low,304,1894.825684,0.215192
COPR 2 NS,2/24/2022,Low,305,1899.835693,0.423258
COPR 2 NS,2/24/2022,Low,306,1904.835693,0.754573
COPR 2 NS,2/24/2022,Low,307,1909.845703,0.35196
COPR 2 NS,2/24/2022,Low,308,1914.855591,0.188905
COPR 2 NS,2/24/2022,Low,309,1919.865601,0.101978
COPR 2 NS,2/24/2022,Low,310,1924.87561,0.085588
COPR 2 NS,2/24/2022,Low,311,1929.88562,0.08724
COPR 2 NS,2/24/2022,Low,312,1934.89563,0.072891
COPR 2 NS,2/24/2022,Low,313,1939.90564,0.071184
COPR 2 NS,2/24/2022,Low,314,1944.90564,0.066882
COPR 2 NS,2/24/2022,Low,315,1949.915649,0.065453
COPR 2 NS,2/24/2022,Low,316,1954.925659,0.06862
COPR 2 NS,2/24/2022,Low,317,1959.935669,0.074065
COPR 2 NS,2/24/2022,Low,318,1964.945679,0.069408
COPR 2 NS,2/24/2022,Low,319,1969.955688,0.069742
COPR 2 NS,2/24/2022,Low,320,1974.965698,0.068742
COPR 2 NS,2/24/2022,Low,321,1979.965698,0.070771
COPR 2 NS,2/24/2022,Low,322,1984.975708,0.071917
COPR 2 NS,2/24/2022,Low,323,1989.985596,0.074648
COPR 2 NS,2/24/2022,Low,324,1994.995605,0.074993
COPR 2 NS,2/24/2022,Low,325,2000.005615,0.076711
COPR 2 NS,2/24/2022,Low,326,2005.015625,0.08494
COPR 2 NS,2/24/2022,Low,327,2010.025635,0.082085
COPR 2 NS,2/24/2022,Low,328,2015.035645,0.087884
COPR 2 NS,2/24/2022,Low,329,2020.035645,0.096804
COPR 2 NS,2/24/2022,Low,330,2025.045654,0.1024
COPR 2 NS,2/24/2022,Low,331,2030.055664,0.103932
COPR 2 NS,2/24/2022,Low,332,2035.065674,0.104947
COPR 2 NS,2/24/2022,Low,333,2040.075684,0.106716
COPR 2 NS,2/24/2022,Low,334,2045.085693,0.107492
COPR 2 NS,2/24/2022,Low,335,2050.095703,0.104605
COPR 2 NS,2/24/2022,Low,336,2055.095703,0.107199
COPR 2 NS,2/24/2022,Low,337,2060.105713,0.107956
COPR 2 NS,2/24/2022,Low,338,2065.115723,0.107591
COPR 2 NS,2/24/2022,Low,339,2070.125732,0.112106
COPR 2 NS,2/24/2022,Low,340,2075.135742,0.118686
COPR 2 NS,2/24/2022,Low,341,2080.145752,0.119791
COPR 2 NS,2/24/2022,Low,342,2085.155762,0.119217
COPR 2 NS,2/24/2022,Low,343,2090.165771,0.118866
COPR 2 NS,2/24/2022,Low,344,2095.165771,0.119806
COPR 2 NS,2/24/2022,Low,345,2100.175537,0.11981
COPR 2 NS,2/24/2022,Low,346,2105.185547,0.118119
COPR 2 NS,2/24/2022,Low,347,2110.195557,0.118684
COPR 2 NS,2/24/2022,Low,348,2115.205566,0.117929
COPR 2 NS,2/24/2022,Low,349,2120.215576,0.120267
COPR 2 NS,2/24/2022,Low,350,2125.225586,0.121326
COPR 2 NS,2/24/2022,Low,351,2130.225586,0.120742
COPR 2 NS,2/24/2022,Low,352,2135.235596,0.120453
COPR 2 NS,2/24/2022,Low,353,2140.245605,0.121776
COPR 2 NS,2/24/2022,Low,354,2145.255615,0.119879
COPR 2 NS,2/24/2022,Low,355,2150.265625,0.119811
COPR 2 NS,2/24/2022,Low,356,2155.275635,0.121027
COPR 2 NS,2/24/2022,Low,357,2160.285645,0.118721
COPR 2 NS,2/24/2022,Low,358,2165.295654,0.119239
COPR 2 NS,2/24/2022,Low,359,2170.295654,0.117393
COPR 2 NS,2/24/2022,Low,360,2175.305664,0.118048
COPR 2 NS,2/24/2022,Low,361,2180.315674,0.116672
COPR 2 NS,2/24/2022,Low,362,2185.325684,0.116827
COPR 2 NS,2/24/2022,Low,363,2190.335693,0.117288
COPR 2 NS,2/24/2022,Low,364,2195.345703,0.115911
COPR 2 NS,2/24/2022,Low,365,2200.355713,0.113868
COPR 2 NS,2/24/2022,Low,366,2205.355713,0.110917
COPR 2 NS,2/24/2022,Low,367,2210.365723,0.113683
COPR 2 NS,2/24/2022,Low,368,2215.375732,0.114096
COPR 2 NS,2/24/2022,Low,369,2220.385742,0.114165
COPR 2 NS,2/24/2022,Low,370,2225.395752,0.113339
COPR 2 NS,2/24/2022,Low,371,2230.405762,0.116851
COPR 2 NS,2/24/2022,Low,372,2235.415771,0.115189
COPR 2 NS,2/24/2022,Low,373,2240.425537,0.115422
COPR 2 NS,2/24/2022,Low,374,2245.425537,0.114643
COPR 2 NS,2/24/2022,Low,375,2250.435547,0.112579
COPR 2 NS,2/24/2022,Low,376,2255.445557,0.113853
COPR 2 NS,2/24/2022,Low,377,2260.455566,0.110914
COPR 2 NS,2/24/2022,Low,378,2265.465576,0.10994
COPR 2 NS,2/24/2022,Low,379,2270.475586,0.109444
COPR 2 NS,2/24/2022,Low,380,2275.485596,0.110526
COPR 2 NS,2/24/2022,Low,381,2280.485596,0.106978
COPR 2 NS,2/24/2022,Low,382,2285.495605,0.107855
COPR 2 NS,2/24/2022,Low,383,2290.505615,0.110165
COPR 2 NS,2/24/2022,Low,384,2295.515625,0.106968
COPR 2 NS,2/24/2022,Low,385,2300.525635,0.105295
COPR 2 NS,2/24/2022,Low,386,2305.535645,0.104569
COPR 2 NS,2/24/2022,Low,387,2310.545654,0.105141
COPR 2 NS,2/24/2022,Low,388,2315.555664,0.100265
COPR 2 NS,2/24/2022,Low,389,2320.555664,0.104594
COPR 2 NS,2/24/2022,Low,390,2325.565674,0.104501
COPR 2 NS,2/24/2022,Low,391,2330.575684,0.101304
COPR 2 NS,2/24/2022,Low,392,2335.585693,0.098389
COPR 2 NS,2/24/2022,Low,393,2340.595703,0.096733
COPR 2 NS,2/24/2022,Low,394,2345.605713,0.094784
COPR 2 NS,2/24/2022,Low,395,2350.615723,0.095423
COPR 2 NS,2/24/2022,Low,396,2355.615723,0.093622
COPR 2 NS,2/24/2022,Low,397,2360.625732,0.095206
COPR 2 NS,2/24/2022,Low,398,2365.635742,0.090202
COPR 2 NS,2/24/2022,Low,399,2370.645752,0.089934
COPR 2 NS,2/24/2022,Low,400,2375.655762,0.086711
COPR 2 NS,2/24/2022,Low,401,2380.665771,0.087356
COPR 2 NS,2/24/2022,Low,402,2385.675537,0.083334
COPR 2 NS,2/24/2022,Low,403,2390.685547,0.08189
COPR 2 NS,2/24/2022,Low,404,2395.685547,0.07756
COPR 2 NS,2/24/2022,Low,405,2400.695557,0.075819
COPR 2 NS,2/24/2022,Low,406,2405.705566,0.076586
COPR 2 NS,2/24/2022,Low,407,2410.715576,0.072156
COPR 2 NS,2/24/2022,Low,408,2415.725586,0.071654
COPR 2 NS,2/24/2022,Low,409,2420.735596,0.070577
COPR 2 NS,2/24/2022,Low,410,2425.745605,0.067676
COPR 2 NS,2/24/2022,Low,411,2430.745605,0.066906
COPR 2 NS,2/24/2022,Low,412,2435.755615,0.066135
COPR 2 NS,2/24/2022,Low,413,2440.765625,0.063612
COPR 2 NS,2/24/2022,Low,414,2445.775635,0.064772
COPR 2 NS,2/24/2022,Low,415,2450.785645,0.069876
COPR 2 NS,2/24/2022,Low,416,2455.795654,0.063446
COPR 2 NS,2/24/2022,Low,417,2460.805664,0.059927
COPR 2 NS,2/24/2022,Low,418,2465.815674,0.061118
COPR 2 NS,2/24/2022,Low,419,2470.815674,0.063431
COPR 2 NS,2/24/2022,Low,420,2475.825684,0.06162
COPR 2 NS,2/24/2022,Low,421,2480.835693,0.06009
COPR 2 NS,2/24/2022,Low,422,2485.845703,0.062187
COPR 2 NS,2/24/2022,Low,423,2490.855713,0.084196
COPR 2 NS,2/24/2022,Low,424,2495.865723,0.088448
COPR 2 NS,2/24/2022,Low,425,2500.875732,0.064441
COPR 2 NS,5/29/2022,High,1,377.195648,0.037971
COPR 2 NS,5/29/2022,High,2,382.205658,0.024266
COPR 2 NS,5/29/2022,High,3,387.215637,0.025033
COPR 2 NS,5/29/2022,High,4,392.225647,0.029551
COPR 2 NS,5/29/2022,High,5,397.225647,0.028381
COPR 2 NS,5/29/2022,High,6,402.235657,0.035878
COPR 2 NS,5/29/2022,High,7,407.245636,0.034288
COPR 2 NS,5/29/2022,High,8,412.255646,0.032363
COPR 2 NS,5/29/2022,High,9,417.265656,0.033954
COPR 2 NS,5/29/2022,High,10,422.275635,0.035139
COPR 2 NS,5/29/2022,High,11,427.285645,0.03742
COPR 2 NS,5/29/2022,High,12,432.295654,0.038649
COPR 2 NS,5/29/2022,High,13,437.295654,0.038569
COPR 2 NS,5/29/2022,High,14,442.305664,0.04006
COPR 2 NS,5/29/2022,High,15,447.315643,0.04073
COPR 2 NS,5/29/2022,High,16,452.325653,0.042748
COPR 2 NS,5/29/2022,High,17,457.335663,0.044553
COPR 2 NS,5/29/2022,High,18,462.345642,0.045619
COPR 2 NS,5/29/2022,High,19,467.355652,0.047965
COPR 2 NS,5/29/2022,High,20,472.355652,0.049538
COPR 2 NS,5/29/2022,High,21,477.365662,0.050908
COPR 2 NS,5/29/2022,High,22,482.375641,0.052519
COPR 2 NS,5/29/2022,High,23,487.385651,0.053248
COPR 2 NS,5/29/2022,High,24,492.39566,0.054317
COPR 2 NS,5/29/2022,High,25,497.40564,0.055273
COPR 2 NS,5/29/2022,High,26,502.415649,0.05691
COPR 2 NS,5/29/2022,High,27,507.425659,0.058041
COPR 2 NS,5/29/2022,High,28,512.425659,0.059869
COPR 2 NS,5/29/2022,High,29,517.435669,0.061787
COPR 2 NS,5/29/2022,High,30,522.445679,0.062535
COPR 2 NS,5/29/2022,High,31,527.455627,0.064047
COPR 2 NS,5/29/2022,High,32,532.465637,0.065186
COPR 2 NS,5/29/2022,High,33,537.475647,0.067279
COPR 2 NS,5/29/2022,High,34,542.485657,0.069113
COPR 2 NS,5/29/2022,High,35,547.485657,0.068983
COPR 2 NS,5/29/2022,High,36,552.495667,0.070571
COPR 2 NS,5/29/2022,High,37,557.505676,0.071859
COPR 2 NS,5/29/2022,High,38,562.515625,0.072752
COPR 2 NS,5/29/2022,High,39,567.525635,0.073981
COPR 2 NS,5/29/2022,High,40,572.535645,0.074208
COPR 2 NS,5/29/2022,High,41,577.545654,0.075481
COPR 2 NS,5/29/2022,High,42,582.555664,0.076139
COPR 2 NS,5/29/2022,High,43,587.555664,0.076823
COPR 2 NS,5/29/2022,High,44,592.565674,0.078379
COPR 2 NS,5/29/2022,High,45,597.575623,0.079275
COPR 2 NS,5/29/2022,High,46,602.585632,0.079885
COPR 2 NS,5/29/2022,High,47,607.595642,0.081232
COPR 2 NS,5/29/2022,High,48,612.605652,0.081348
COPR 2 NS,5/29/2022,High,49,617.615662,0.081595
COPR 2 NS,5/29/2022,High,50,622.615662,0.083319
COPR 2 NS,5/29/2022,High,51,627.625671,0.084403
COPR 2 NS,5/29/2022,High,52,632.63562,0.085411
COPR 2 NS,5/29/2022,High,53,637.64563,0.086699
COPR 2 NS,5/29/2022,High,54,642.65564,0.087251
COPR 2 NS,5/29/2022,High,55,647.665649,0.087291
COPR 2 NS,5/29/2022,High,56,652.675659,0.088633
COPR 2 NS,5/29/2022,High,57,657.685669,0.088785
COPR 2 NS,5/29/2022,High,58,662.685669,0.088419
COPR 2 NS,5/29/2022,High,59,667.695679,0.089674
COPR 2 NS,5/29/2022,High,60,672.705627,0.088784
COPR 2 NS,5/29/2022,High,61,677.715637,0.089332
COPR 2 NS,5/29/2022,High,62,682.725647,0.091065
COPR 2 NS,5/29/2022,High,63,687.735657,0.094141
COPR 2 NS,5/29/2022,High,64,692.745667,0.097562
COPR 2 NS,5/29/2022,High,65,697.745667,0.102154
COPR 2 NS,5/29/2022,High,66,702.755676,0.107136
COPR 2 NS,5/29/2022,High,67,707.765625,0.111163
COPR 2 NS,5/29/2022,High,68,712.775635,0.116012
COPR 2 NS,5/29/2022,High,69,717.785645,0.120003
COPR 2 NS,5/29/2022,High,70,722.795654,0.124985
COPR 2 NS,5/29/2022,High,71,727.805664,0.128695
COPR 2 NS,5/29/2022,High,72,732.815674,0.132331
COPR 2 NS,5/29/2022,High,73,737.815674,0.135824
COPR 2 NS,5/29/2022,High,74,742.825623,0.137532
COPR 2 NS,5/29/2022,High,75,747.835632,0.140125
COPR 2 NS,5/29/2022,High,76,752.845642,0.14207
COPR 2 NS,5/29/2022,High,77,757.855652,0.145245
COPR 2 NS,5/29/2022,High,78,762.865662,0.150386
COPR 2 NS,5/29/2022,High,79,767.875671,0.148107
COPR 2 NS,5/29/2022,High,80,772.875671,0.149899
COPR 2 NS,5/29/2022,High,81,777.88562,0.15135
COPR 2 NS,5/29/2022,High,82,782.89563,0.153616
COPR 2 NS,5/29/2022,High,83,787.90564,0.157713
COPR 2 NS,5/29/2022,High,84,792.915649,0.158769
COPR 2 NS,5/29/2022,High,85,797.925659,0.158522
COPR 2 NS,5/29/2022,High,86,802.935669,0.161477
COPR 2 NS,5/29/2022,High,87,807.945679,0.163364
COPR 2 NS,5/29/2022,High,88,812.945679,0.164297
COPR 2 NS,5/29/2022,High,89,817.955627,0.165735
COPR 2 NS,5/29/2022,High,90,822.965637,0.166832
COPR 2 NS,5/29/2022,High,91,827.975647,0.169782
COPR 2 NS,5/29/2022,High,92,832.985657,0.171174
COPR 2 NS,5/29/2022,High,93,837.995667,0.172144
COPR 2 NS,5/29/2022,High,94,843.005676,0.174853
COPR 2 NS,5/29/2022,High,95,848.005676,0.175845
COPR 2 NS,5/29/2022,High,96,853.015625,0.17797
COPR 2 NS,5/29/2022,High,97,858.025635,0.180882
COPR 2 NS,5/29/2022,High,98,863.035645,0.182385
COPR 2 NS,5/29/2022,High,99,868.045654,0.183712
COPR 2 NS,5/29/2022,High,100,873.055664,0.185295
COPR 2 NS,5/29/2022,High,101,878.065674,0.185821
COPR 2 NS,5/29/2022,High,102,883.075623,0.187068
COPR 2 NS,5/29/2022,High,103,888.075623,0.189197
COPR 2 NS,5/29/2022,High,104,893.085632,0.190542
COPR 2 NS,5/29/2022,High,105,898.095642,0.191263
COPR 2 NS,5/29/2022,High,106,903.105652,0.192663
COPR 2 NS,5/29/2022,High,107,908.115662,0.195066
COPR 2 NS,5/29/2022,High,108,913.125671,0.195276
COPR 2 NS,5/29/2022,High,109,918.13562,0.196421
COPR 2 NS,5/29/2022,High,110,923.14563,0.19741
COPR 2 NS,5/29/2022,High,111,928.14563,0.199936
COPR 2 NS,5/29/2022,High,112,933.15564,0.195166
COPR 2 NS,5/29/2022,High,113,938.165649,0.198739
COPR 2 NS,5/29/2022,High,114,943.175659,0.200231
COPR 2 NS,5/29/2022,High,115,948.185669,0.198734
COPR 2 NS,5/29/2022,High,116,953.195679,0.199782
COPR 2 NS,5/29/2022,High,117,958.205627,0.199664
COPR 2 NS,5/29/2022,High,118,963.205627,0.202489
COPR 2 NS,5/29/2022,High,119,968.215637,0.201896
COPR 2 NS,5/29/2022,High,120,973.225647,0.202095
COPR 2 NS,5/29/2022,High,121,978.235657,0.202279
COPR 2 NS,5/29/2022,High,122,983.245667,0.205382
COPR 2 NS,5/29/2022,High,123,988.255676,0.205627
COPR 2 NS,5/29/2022,High,124,993.265625,0.206999
COPR 2 NS,5/29/2022,High,125,998.275635,0.209113
COPR 2 NS,5/29/2022,High,126,1003.275635,0.211155
COPR 2 NS,5/29/2022,High,127,1008.285645,0.211985
COPR 2 NS,5/29/2022,High,128,1013.295654,0.215402
COPR 2 NS,5/29/2022,High,129,1018.305664,0.214748
COPR 2 NS,5/29/2022,High,130,1023.315674,0.217311
COPR 2 NS,5/29/2022,High,131,1028.325684,0.218823
COPR 2 NS,5/29/2022,High,132,1033.335693,0.221394
COPR 2 NS,5/29/2022,High,133,1038.335693,0.222091
COPR 2 NS,5/29/2022,High,134,1043.345703,0.223583
COPR 2 NS,5/29/2022,High,135,1048.355591,0.225283
COPR 2 NS,5/29/2022,High,136,1053.365601,0.22505
COPR 2 NS,5/29/2022,High,137,1058.37561,0.227343
COPR 2 NS,5/29/2022,High,138,1063.38562,0.229095
COPR 2 NS,5/29/2022,High,139,1068.39563,0.228642
COPR 2 NS,5/29/2022,High,140,1073.40564,0.228729
COPR 2 NS,5/29/2022,High,141,1078.40564,0.231228
COPR 2 NS,5/29/2022,High,142,1083.415649,0.233038
COPR 2 NS,5/29/2022,High,143,1088.425659,0.232317
COPR 2 NS,5/29/2022,High,144,1093.435669,0.235117
COPR 2 NS,5/29/2022,High,145,1098.445679,0.233687
COPR 2 NS,5/29/2022,High,146,1103.455688,0.233545
COPR 2 NS,5/29/2022,High,147,1108.465698,0.233576
COPR 2 NS,5/29/2022,High,148,1113.465698,0.234025
COPR 2 NS,5/29/2022,High,149,1118.475708,0.236037
COPR 2 NS,5/29/2022,High,150,1123.485596,0.234941
COPR 2 NS,5/29/2022,High,151,1128.495605,0.236228
COPR 2 NS,5/29/2022,High,152,1133.505615,0.23329
COPR 2 NS,5/29/2022,High,153,1138.515625,0.226386
COPR 2 NS,5/29/2022,High,154,1143.525635,0.225164
COPR 2 NS,5/29/2022,High,155,1148.535645,0.221197
COPR 2 NS,5/29/2022,High,156,1153.535645,0.217787
COPR 2 NS,5/29/2022,High,157,1158.545654,0.219373
COPR 2 NS,5/29/2022,High,158,1163.555664,0.21706
COPR 2 NS,5/29/2022,High,159,1168.565674,0.215805
COPR 2 NS,5/29/2022,High,160,1173.575684,0.21642
COPR 2 NS,5/29/2022,High,161,1178.585693,0.216342
COPR 2 NS,5/29/2022,High,162,1183.595703,0.216419
COPR 2 NS,5/29/2022,High,163,1188.595703,0.216257
COPR 2 NS,5/29/2022,High,164,1193.605591,0.216087
COPR 2 NS,5/29/2022,High,165,1198.615601,0.21706
COPR 2 NS,5/29/2022,High,166,1203.62561,0.21794
COPR 2 NS,5/29/2022,High,167,1208.63562,0.220332
COPR 2 NS,5/29/2022,High,168,1213.64563,0.220535
COPR 2 NS,5/29/2022,High,169,1218.65564,0.222564
COPR 2 NS,5/29/2022,High,170,1223.665649,0.224793
COPR 2 NS,5/29/2022,High,171,1228.665649,0.226719
COPR 2 NS,5/29/2022,High,172,1233.675659,0.229983
COPR 2 NS,5/29/2022,High,173,1238.685669,0.22982
COPR 2 NS,5/29/2022,High,174,1243.695679,0.232515
COPR 2 NS,5/29/2022,High,175,1248.705688,0.234848
COPR 2 NS,5/29/2022,High,176,1253.715698,0.235189
COPR 2 NS,5/29/2022,High,177,1258.725708,0.236869
COPR 2 NS,5/29/2022,High,178,1263.725708,0.23981
COPR 2 NS,5/29/2022,High,179,1268.735596,0.239375
COPR 2 NS,5/29/2022,High,180,1273.745605,0.239321
COPR 2 NS,5/29/2022,High,181,1278.755615,0.24115
COPR 2 NS,5/29/2022,High,182,1283.765625,0.241885
COPR 2 NS,5/29/2022,High,183,1288.775635,0.243182
COPR 2 NS,5/29/2022,High,184,1293.785645,0.242867
COPR 2 NS,5/29/2022,High,185,1298.795654,0.242829
COPR 2 NS,5/29/2022,High,186,1303.795654,0.243733
COPR 2 NS,5/29/2022,High,187,1308.805664,0.241737
COPR 2 NS,5/29/2022,High,188,1313.815674,0.24016
COPR 2 NS,5/29/2022,High,189,1318.825684,0.237577
COPR 2 NS,5/29/2022,High,190,1323.835693,0.23497
COPR 2 NS,5/29/2022,High,191,1328.845703,0.234441
COPR 2 NS,5/29/2022,High,192,1333.855591,0.228916
COPR 2 NS,5/29/2022,High,193,1338.855591,0.228284
COPR 2 NS,5/29/2022,High,194,1343.865601,0.225551
COPR 2 NS,5/29/2022,High,195,1348.87561,0.222929
COPR 2 NS,5/29/2022,High,196,1353.88562,0.246595
COPR 2 NS,5/29/2022,High,197,1358.89563,0.20602
COPR 2 NS,5/29/2022,High,198,1363.90564,0.244879
COPR 2 NS,5/29/2022,High,199,1368.915649,0.236394
COPR 2 NS,5/29/2022,High,200,1373.925659,0.199319
COPR 2 NS,5/29/2022,High,201,1378.925659,0.204862
COPR 2 NS,5/29/2022,High,202,1383.935669,0.22329
COPR 2 NS,5/29/2022,High,203,1388.945679,0.266721
COPR 2 NS,5/29/2022,High,204,1393.955688,0.271172
COPR 2 NS,5/29/2022,High,205,1398.965698,0.197167
COPR 2 NS,5/29/2022,High,206,1403.975708,0.237948
COPR 2 NS,5/29/2022,High,207,1408.985596,0.210226
COPR 2 NS,5/29/2022,High,208,1413.985596,0.185531
COPR 2 NS,5/29/2022,High,209,1418.995605,0.188633
COPR 2 NS,5/29/2022,High,210,1424.005615,0.185426
COPR 2 NS,5/29/2022,High,211,1429.015625,0.173532
COPR 2 NS,5/29/2022,High,212,1434.025635,0.175407
COPR 2 NS,5/29/2022,High,213,1439.035645,0.176903
COPR 2 NS,5/29/2022,High,214,1444.045654,0.176497
COPR 2 NS,5/29/2022,High,215,1449.055664,0.178039
COPR 2 NS,5/29/2022,High,216,1454.055664,0.169672
COPR 2 NS,5/29/2022,High,217,1459.065674,0.168758
COPR 2 NS,5/29/2022,High,218,1464.075684,0.166662
COPR 2 NS,5/29/2022,High,219,1469.085693,0.171546
COPR 2 NS,5/29/2022,High,220,1474.095703,0.160138
COPR 2 NS,5/29/2022,High,221,1479.105591,0.163914
COPR 2 NS,5/29/2022,High,222,1484.115601,0.165689
COPR 2 NS,5/29/2022,High,223,1489.115601,0.166995
COPR 2 NS,5/29/2022,High,224,1494.12561,0.171941
COPR 2 NS,5/29/2022,High,225,1499.13562,0.176475
COPR 2 NS,5/29/2022,High,226,1504.14563,0.175173
COPR 2 NS,5/29/2022,High,227,1509.15564,0.178599
COPR 2 NS,5/29/2022,High,228,1514.165649,0.181971
COPR 2 NS,5/29/2022,High,229,1519.175659,0.185423
COPR 2 NS,5/29/2022,High,230,1524.185669,0.186824
COPR 2 NS,5/29/2022,High,231,1529.185669,0.188659
COPR 2 NS,5/29/2022,High,232,1534.195679,0.189755
COPR 2 NS,5/29/2022,High,233,1539.205688,0.191679
COPR 2 NS,5/29/2022,High,234,1544.215698,0.192945
COPR 2 NS,5/29/2022,High,235,1549.225708,0.194458
COPR 2 NS,5/29/2022,High,236,1554.235596,0.194437
COPR 2 NS,5/29/2022,High,237,1559.245605,0.195947
COPR 2 NS,5/29/2022,High,238,1564.245605,0.193274
COPR 2 NS,5/29/2022,High,239,1569.255615,0.194512
COPR 2 NS,5/29/2022,High,240,1574.265625,0.196197
COPR 2 NS,5/29/2022,High,241,1579.275635,0.195246
COPR 2 NS,5/29/2022,High,242,1584.285645,0.196421
COPR 2 NS,5/29/2022,High,243,1589.295654,0.198268
COPR 2 NS,5/29/2022,High,244,1594.305664,0.20039
COPR 2 NS,5/29/2022,High,245,1599.315674,0.203124
COPR 2 NS,5/29/2022,High,246,1604.315674,0.206527
COPR 2 NS,5/29/2022,High,247,1609.325684,0.208879
COPR 2 NS,5/29/2022,High,248,1614.335693,0.209238
COPR 2 NS,5/29/2022,High,249,1619.345703,0.211066
COPR 2 NS,5/29/2022,High,250,1624.355591,0.212243
COPR 2 NS,5/29/2022,High,251,1629.365601,0.212224
COPR 2 NS,5/29/2022,High,252,1634.37561,0.21387
COPR 2 NS,5/29/2022,High,253,1639.37561,0.214793
COPR 2 NS,5/29/2022,High,254,1644.38562,0.214264
COPR 2 NS,5/29/2022,High,255,1649.39563,0.215518
COPR 2 NS,5/29/2022,High,256,1654.40564,0.216061
COPR 2 NS,5/29/2022,High,257,1659.415649,0.215952
COPR 2 NS,5/29/2022,High,258,1664.425659,0.217599
COPR 2 NS,5/29/2022,High,259,1669.435669,0.218362
COPR 2 NS,5/29/2022,High,260,1674.445679,0.217468
COPR 2 NS,5/29/2022,High,261,1679.445679,0.217689
COPR 2 NS,5/29/2022,High,262,1684.455688,0.216835
COPR 2 NS,5/29/2022,High,263,1689.465698,0.215162
COPR 2 NS,5/29/2022,High,264,1694.475708,0.213946
COPR 2 NS,5/29/2022,High,265,1699.485596,0.211654
COPR 2 NS,5/29/2022,High,266,1704.495605,0.209827
COPR 2 NS,5/29/2022,High,267,1709.505615,0.206661
COPR 2 NS,5/29/2022,High,268,1714.505615,0.206375
COPR 2 NS,5/29/2022,High,269,1719.515625,0.204673
COPR 2 NS,5/29/2022,High,270,1724.525635,0.204042
COPR 2 NS,5/29/2022,High,271,1729.535645,0.201432
COPR 2 NS,5/29/2022,High,272,1734.545654,0.20386
COPR 2 NS,5/29/2022,High,273,1739.555664,0.204944
COPR 2 NS,5/29/2022,High,274,1744.565674,0.204365
COPR 2 NS,5/29/2022,High,275,1749.575684,0.203766
COPR 2 NS,5/29/2022,High,276,1754.575684,0.20372
COPR 2 NS,5/29/2022,High,277,1759.585693,0.203112
COPR 2 NS,5/29/2022,High,278,1764.595703,0.201743
COPR 2 NS,5/29/2022,High,279,1769.605591,0.200958
COPR 2 NS,5/29/2022,High,280,1774.615601,0.201987
COPR 2 NS,5/29/2022,High,281,1779.62561,0.200517
COPR 2 NS,5/29/2022,High,282,1784.63562,0.201863
COPR 2 NS,5/29/2022,High,283,1789.63562,0.199934
COPR 2 NS,5/29/2022,High,284,1794.64563,0.197776
COPR 2 NS,5/29/2022,High,285,1799.65564,0.19737
COPR 2 NS,5/29/2022,High,286,1804.665649,0.20581
COPR 2 NS,5/29/2022,High,287,1809.675659,0.208501
COPR 2 NS,5/29/2022,High,288,1814.685669,0.249933
COPR 2 NS,5/29/2022,High,289,1819.695679,0.286741
COPR 2 NS,5/29/2022,High,290,1824.705688,0.264435
COPR 2 NS,5/29/2022,High,291,1829.705688,0.332836
COPR 2 NS,5/29/2022,High,292,1834.715698,0.350783
COPR 2 NS,5/29/2022,High,293,1839.725708,0.339948
COPR 2 NS,5/29/2022,High,294,1844.735596,0.340891
COPR 2 NS,5/29/2022,High,295,1849.745605,0.341556
COPR 2 NS,5/29/2022,High,296,1854.755615,0.330493
COPR 2 NS,5/29/2022,High,297,1859.765625,0.331042
COPR 2 NS,5/29/2022,High,298,1864.775635,0.334147
COPR 2 NS,5/29/2022,High,299,1869.775635,0.261122
COPR 2 NS,5/29/2022,High,300,1874.785645,0.232168
COPR 2 NS,5/29/2022,High,301,1879.795654,0.251325
COPR 2 NS,5/29/2022,High,302,1884.805664,0.319787
COPR 2 NS,5/29/2022,High,303,1889.815674,0.295799
COPR 2 NS,5/29/2022,High,304,1894.825684,0.309109
